x y
0	0.635859705
0.01	0.647239623
0.02	0.6519274665
0.03	0.65000891
0.04	0.6416339375
0.05	0.627014071
0.06	0.6064190395
0.07	0.5801729285
0.08	0.5486498685
0.09	0.512269306
0.1	0.4714909125
0.11	0.4268091985
0.12	0.378747882
0.13	0.3278540755
0.14	0.27469236
0.15	0.2198387955
0.16	0.1638749385
0.17	0.107381923
0.18	0.0509346645
0.19	-0.004903765
0.2	-0.059587525
0.21	-0.1125931195
0.22	-0.163424186
0.23	-0.211615917
0.24	-0.256739079
0.25	-0.298403597
0.26	-0.336261675
0.27	-0.370010436
0.28	-0.3993940575
0.29	-0.4242053965
0.3	-0.4442870925
0.31	-0.4595321585
0.32	-0.469884048
0.33	-0.475336224
0.34	-0.475931234
0.35	-0.471759311
0.36	-0.4629565295
0.37	-0.449702537
0.38	-0.4322178975
0.39	-0.4107610775
0.4	-0.385625112
0.41	-0.3571339925
0.42	-0.325638817
0.43	-0.2915137475
0.44	-0.255151811
0.45	-0.2169606015
0.46	-0.17735792
0.47	-0.1367673955
0.48	-0.095614139
0.49	-0.054320466
0.5	-0.013301733
0.51	0.0270376755
0.52	0.06630817
0.53	0.1041385545
0.54	0.1401793725
0.55	0.174105966
0.56	0.205621231
0.57	0.2344580375
0.58	0.260381306
0.59	0.2831897235
0.6	0.302717083
0.61	0.3188332505
0.62	0.331444752
0.63	0.3404949795
0.64	0.3459640275
0.65	0.347868166
0.66	0.34625896
0.67	0.341222056
0.68	0.332875653
0.69	0.321368673
0.7	0.30687867
0.71	0.289609485
0.72	0.26978869
0.73	0.247664845
0.74	0.2235045985
0.75	0.197589665
0.76	0.170213713
0.77	0.141679192
0.78	0.112294139
0.79	0.08236899
0.8	0.0522134285
0.81	0.0221333095
0.82	-0.007572323
0.83	-0.036614087
0.84	-0.064714965
0.85	-0.091612825
0.86	-0.117062744
0.87	-0.140839117
0.88	-0.1627375265
0.89	-0.182576366
0.9	-0.200198203
0.91	-0.215470873
0.92	-0.2282882985
0.93	-0.2385710355
0.94	-0.246266536
0.95	-0.2513491435
0.96	-0.2538198145
0.97	-0.2537055845
0.98	-0.2510587785
0.99	-0.24595599
1	-0.2384968345
1.01	-0.228802497
1.02	-0.2170140955
1.03	-0.203290877
1.04	-0.187808265
1.05	-0.1707557885
1.06	-0.152334909
1.07	-0.13275677
1.08	-0.1122398975
1.09	-0.0910078685
1.1	-0.0692869785
1.11	-0.0473039275
1.12	-0.0252835445
1.13	-0.0034465795
1.14	0.01799242
1.15	0.038827132
1.16	0.0588613575
1.17	0.0779107795
1.18	0.0958045715
1.19	0.1123868345
1.2	0.1275178605
1.21	0.141075209
1.22	0.1529545855
1.23	0.1630705255
1.24	0.1713568775
1.25	0.177767078
1.26	0.1822742315
1.27	0.184870989
1.28	0.185569234
1.29	0.1843995825
1.3	0.1814107085
1.31	0.176668497
1.32	0.1702550475
1.33	0.162267531
1.34	0.152816921
1.35	0.142026613
1.36	0.130030943
1.37	0.1169736305
1.38	0.103006157
1.39	0.0882860965
1.4	0.072975424
1.41	0.057238807
1.42	0.041241908
1.43	0.0251497105
1.44	0.009124883
1.45	-0.006673801
1.46	-0.0220929705
1.47	-0.0369860835
1.48	-0.0512147555
1.49	-0.064649981
1.5	-0.077173237
1.51	-0.0886774585
1.52	-0.0990678815
1.53	-0.108262748
1.54	-0.1161938625
1.55	-0.1228070085
1.56	-0.1280622085
1.57	-0.1319338465
1.58	-0.134410636
1.59	-0.1354954505
1.6	-0.1352050145
1.61	-0.133569462
1.62	-0.130631768
1.63	-0.1264470695
1.64	-0.121081868
1.65	-0.114613145
1.66	-0.1071273815
1.67	-0.0987195095
1.68	-0.089491792
1.69	-0.0795526605
1.7	-0.0690155055
1.71	-0.057997449
1.72	-0.046618097
1.73	-0.034998298
1.74	-0.0232589095
1.75	-0.0115195905
1.76	0
1.77	0.011493176
1.78	0.0225435985
1.79	0.0331499695
1.8	0.04321511
1.81	0.052649174
1.82	0.0613704
1.83	0.0693057665
1.84	0.0763915505
1.85	0.082573779
1.86	0.0878085755
1.87	0.092062398
1.88	0.0953121705
1.89	0.0975453045
1.9	0.098759619
1.91	0.0989631565
1.92	0.098173897
1.93	0.096419385
1.94	0.0937362645
1.95	0.09016973
1.96	0.0857729085
1.97	0.080606171
1.98	0.074736385
1.99	0.068236118

