x y
-6.283185307	0.333333333
-6.251769381	0.333388169
-6.220353454	0.33355273
-6.188937528	0.333827179
-6.157521601	0.334211787
-6.126105675	0.334706933
-6.094689748	0.335313106
-6.063273821	0.336030904
-6.031857895	0.336861036
-6.000441968	0.337804322
-5.969026042	0.338861691
-5.937610115	0.340034187
-5.906194189	0.341322966
-5.874778262	0.3427293
-5.843362336	0.344254574
-5.811946409	0.345900292
-5.780530483	0.347668073
-5.749114556	0.349559656
-5.71769863	0.351576902
-5.686282703	0.35372179
-5.654866776	0.355996422
-5.62345085	0.358403026
-5.592034923	0.360943952
-5.560618997	0.363621677
-5.52920307	0.366438804
-5.497787144	0.369398063
-5.466371217	0.372502311
-5.434955291	0.375754534
-5.403539364	0.379157846
-5.372123438	0.382715489
-5.340707511	0.386430829
-5.309291585	0.39030736
-5.277875658	0.3943487
-5.246459731	0.398558586
-5.215043805	0.402940876
-5.183627878	0.40749954
-5.152211952	0.412238658
-5.120796025	0.417162414
-5.089380099	0.422275086
-5.057964172	0.427581043
-5.026548246	0.433084729
-4.995132319	0.438790655
-4.963716393	0.444703383
-4.932300466	0.450827513
-4.90088454	0.457167661
-4.869468613	0.463728444
-4.838052687	0.470514451
-4.80663676	0.477530218
-4.775220833	0.4847802
-4.743804907	0.492268733
-4.71238898	0.5
-4.680973054	0.507977987
-4.649557127	0.516206435
-4.618141201	0.524688788
-4.586725274	0.533428137
-4.555309348	0.542427151
-4.523893421	0.551688013
-4.492477495	0.561212339
-4.461061568	0.5710011
-4.429645642	0.581054522
-4.398229715	0.591371999
-4.366813788	0.601951981
-4.335397862	0.612791866
-4.303981935	0.623887877
-4.272566009	0.635234942
-4.241150082	0.646826556
-4.209734156	0.658654648
-4.178318229	0.670709442
-4.146902303	0.682979306
-4.115486376	0.695450616
-4.08407045	0.708107603
-4.052654523	0.720932222
-4.021238597	0.733904012
-3.98982267	0.746999973
-3.958406744	0.760194458
-3.926990817	0.77345908
-3.89557489	0.786762641
-3.864158964	0.800071091
-3.832743037	0.813347516
-3.801327111	0.82655217
-3.769911184	0.839642543
-3.738495258	0.852573483
-3.707079331	0.865297364
-3.675663405	0.87776432
-3.644247478	0.889922528
-3.612831552	0.90171856
-3.581415625	0.913097792
-3.549999699	0.924004873
-3.518583772	0.934384254
-3.487167845	0.94418076
-3.455751919	0.953340209
-3.424335992	0.961810067
-3.392920066	0.969540114
-3.361504139	0.976483124
-3.330088213	0.982595532
-3.298672286	0.987838074
-3.26725636	0.992176393
-3.235840433	0.995581574
-3.204424507	0.998030615
-3.17300858	0.999506804
-3.141592654	1
-3.110176727	0.999506804
-3.078760801	0.998030615
-3.047344874	0.995581574
-3.015928947	0.992176393
-2.984513021	0.987838074
-2.953097094	0.982595532
-2.921681168	0.976483124
-2.890265241	0.969540114
-2.858849315	0.961810067
-2.827433388	0.953340209
-2.796017462	0.94418076
-2.764601535	0.934384254
-2.733185609	0.924004873
-2.701769682	0.913097792
-2.670353756	0.90171856
-2.638937829	0.889922528
-2.607521902	0.87776432
-2.576105976	0.865297364
-2.544690049	0.852573483
-2.513274123	0.839642543
-2.481858196	0.82655217
-2.45044227	0.813347516
-2.419026343	0.800071091
-2.387610417	0.786762641
-2.35619449	0.77345908
-2.324778564	0.760194458
-2.293362637	0.746999973
-2.261946711	0.733904012
-2.230530784	0.720932222
-2.199114858	0.708107603
-2.167698931	0.695450616
-2.136283004	0.682979306
-2.104867078	0.670709442
-2.073451151	0.658654648
-2.042035225	0.646826556
-2.010619298	0.635234942
-1.979203372	0.623887877
-1.947787445	0.612791866
-1.916371519	0.601951981
-1.884955592	0.591371999
-1.853539666	0.581054522
-1.822123739	0.5710011
-1.790707813	0.561212339
-1.759291886	0.551688013
-1.727875959	0.542427151
-1.696460033	0.533428137
-1.665044106	0.524688788
-1.63362818	0.516206435
-1.602212253	0.507977987
-1.570796327	0.5
-1.5393804	0.492268733
-1.507964474	0.4847802
-1.476548547	0.477530218
-1.445132621	0.470514451
-1.413716694	0.463728444
-1.382300768	0.457167661
-1.350884841	0.450827513
-1.319468915	0.444703383
-1.288052988	0.438790655
-1.256637061	0.433084729
-1.225221135	0.427581043
-1.193805208	0.422275086
-1.162389282	0.417162414
-1.130973355	0.412238658
-1.099557429	0.40749954
-1.068141502	0.402940876
-1.036725576	0.398558586
-1.005309649	0.3943487
-0.973893723	0.39030736
-0.942477796	0.386430829
-0.91106187	0.382715489
-0.879645943	0.379157846
-0.848230016	0.375754534
-0.81681409	0.372502311
-0.785398163	0.369398063
