x y 
0	0
0.035	0.3311039801
0.07	0.6006645903
0.105	0.7809624015
0.14	0.8567088383
0.175	0.8260139114
0.21	0.6997039136
0.245	0.4991813267
0.28	0.2531785975
0.315	-0.0061355156
0.35	-0.2471927626
0.385	-0.4427182884
0.42	-0.5726660895
0.455	-0.6261010807
0.49	-0.6018764015
0.525	-0.5081073072
0.56	-0.3605852253
0.595	-0.1803911929
0.63	0.0089549455
0.665	0.1844410397
0.7	0.3262498897
0.735	0.4198869694
0.77	0.457534806
0.805	0.4385261193
0.84	0.3689393419
0.875	0.2604236891
0.91	0.1284448207
0.945	-0.009802252
0.98	-0.1375436847
1.015	-0.2403821197
1.05	-0.3078387541
1.085	-0.3343277185
1.12	-0.3194859084
1.155	-0.2678628369
1.19	-0.1880504537
1.225	-0.0913937062
1.26	0.0095373127
1.295	0.1025168211
1.33	0.177085977
1.365	0.225670359
1.4	0.2442807664
1.435	0.2327426269
1.47	0.1944587505
1.505	0.1357650358
1.54	0.0649828472
1.575	-0.0086993584
1.61	-0.076371344
1.645	-0.1304360707
1.68	-0.1654193971
1.715	-0.1784739684
1.75	-0.1695383783
1.785	-0.1411560836
1.82	-0.0979984922
1.855	-0.0461686271
1.89	0.0076174467
1.925	0.0568663564
1.96	0.0960603186
1.995	0.1212437552
2.03	0.1303854933
2.065	0.1234888842
2.1	0.1024538612
2.135	0.0707240186
2.17	0.0327749877
2.205	-0.0064846557
2.24	-0.0423231834
2.275	-0.0707333667
2.31	-0.0888574185
2.345	-0.0952472667
2.38	-0.0899405074
2.415	-0.0743555183
2.45	-0.0510303622
2.485	-0.0232469198
2.52	0.0054075351
2.555	0.0314852384
2.59	0.0520762612
2.625	0.0651162973
2.66	0.0695736332
2.695	0.0655013565
2.73	0.053957738
2.765	0.0368131163
2.8	0.016473798
2.835	-0.0044387645
2.87	-0.0234125488
2.905	-0.0383346547
2.94	-0.0477142071
2.975	-0.0508166247
3.01	-0.0476993669
3.045	-0.039151591
3.08	-0.026551354
3.115	-0.0116628203
3.15	0.003598484
3.185	0.0174024477
3.22	0.0282150418
3.255	0.0349597276
3.29	0.0371138468
3.325	0.0347329886
3.36	0.0284053226
3.395	0.0191460319
3.43	0.0082483816
3.465	-0.002888032
3.5	-0.0129299962
3.535	-0.020763869
3.57	-0.0256124417
3.605	-0.0271041128
3.64	-0.0252894139
3.675	-0.0206064952
3.71	-0.0138031011
3.745	-0.0058272063
3.78	0.0022986352
3.815	0.0096032669
3.85	0.0152783101
3.885	0.0187627645
3.92	0.0197926313

