x y
0	0
0.1	0.7613944332
0.2	0.744469767
0.3	0.1045442733
0.4	-0.5072998835
0.5	-0.5816169729
0.6	-0.1533464767
0.7	0.3262498897
0.8	0.4445473161
0.9	0.1675548723
1	-0.2001341823
1.1	-0.3328678237
1.2	-0.1616126572
1.3	0.1145088759
1.4	0.2442807664
1.5	0.1450988299
1.6	-0.0581266772
1.7	-0.1756314818
1.8	-0.124137357
1.9	0.0224169273
2	0.1235537041
2.1	0.1024538612
2.2	-0.000980753
2.3	-0.0848410793
2.4	-0.0821522155
2.5	-0.0108640932
2.6	0.0566379447
2.7	0.0642737346
2.8	0.016473798
2.9	-0.0365152732
3	-0.049191198
3.1	-0.0182015737
3.2	0.0224773669
3.3	0.0368799165
3.4	0.0176572193
3.5	-0.0129299962
3.6	-0.0270990901
3.7	-0.0159105321
3.8	0.0066299939
3.9	0.0195090609
4	0.0136472236

