x y
0	0
0.05	0.4560436792
0.1	0.7613944332
0.15	0.8585518914
0.2	0.744469767
0.25	0.4660905745
0.3	0.1045442733
0.35	-0.2471927626
0.4	-0.5072998835
0.45	-0.6233007221
0.5	-0.5816169729
0.55	-0.4070613571
0.6	-0.1533464767
0.65	0.1123024813
0.7	0.3262498897
0.75	0.4430798155
0.8	0.4445473161
0.85	0.3412853149
0.9	0.1675548723
0.95	-0.0290640212
1	-0.2001341823
1.05	-0.3078387541
1.1	-0.3328678237
1.15	-0.2772003483
1.2	-0.1616126572
1.25	-0.0190015417
1.3	0.1145088759
1.35	0.2083732842
1.4	0.2442807664
1.45	0.2192986025
1.5	0.1450988299
1.55	0.0438223047
1.6	-0.0581266772
1.65	-0.13669831
1.7	-0.1756314818
1.75	-0.1695383783
1.8	-0.124137357
1.85	-0.053850682
1.9	0.0224169273
1.95	0.0861526228
2	0.1235537041
2.05	0.1283267875
2.1	0.1024538612
2.15	0.054938472
2.2	-0.000980753
2.25	-0.0513478158
2.3	-0.0848410793
2.35	-0.0951862468
2.4	-0.0821522155
2.45	-0.0510303622
2.5	-0.0108640932
2.55	0.0280358745
2.6	0.0566379447
2.65	0.0691928055
2.7	0.0642737346
2.75	0.0447009197
2.8	0.016473798
2.85	-0.012942993
2.9	-0.0365152732
2.95	-0.0492533072
3	-0.049191198
3.05	-0.037561653
3.1	-0.0182015737
3.15	0.003598484
3.2	0.0224773669
3.25	0.0342713755
3.3	0.0368799165
3.35	0.0305633842
3.4	0.0176572193
3.45	0.0018249766
3.5	-0.0129299962
3.55	-0.0232387725
3.6	-0.0270990901
3.65	-0.0242163736
3.7	-0.0159105321
3.75	-0.0046517819
3.8	0.0066299939
3.85	0.0152783101
3.9	0.0195090609
3.95	0.0187472529
4	0.0136472236

